#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	ntp
#open	2026-04-25-03-15-21
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	version	mode	stratum	poll	precision	root_delay	root_disp	ref_id	ref_time	org_time	rec_time	xmt_time	num_exts
#types	time	string	addr	port	addr	port	count	count	count	interval	interval	interval	interval	string	time	time	time	time	count
1777059153.215053	CJC2Qt2s21J9qPehi	172.30.123.103	33944	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000626	146.131.121.246	1777058718.790982	374204059.245303	1777059154.110416	1777059154.110430	0
1777059186.479324	CdKFfl3B3vqeGyWAQ4	172.30.123.103	34423	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000671	146.131.121.246	1777058718.790982	1699478969.445992	1777059187.376215	1777059187.376233	0
1777059219.733149	CrA8o93QTH77Lsyoxl	172.30.123.103	42821	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005630	0.000702	146.131.121.246	1777058718.790982	-846310323.827733	1777059220.637645	1777059220.637667	0
1777059253.009932	CcI54F3so5XQU0jyS6	172.30.123.103	41349	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000259	146.131.121.246	1777059234.714138	-1743441407.954640	1777059253.909014	1777059253.909037	0
1777059286.272262	C7Tban3SPCf9v3cBZg	172.30.123.103	51645	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000290	146.131.121.246	1777059234.714138	2002380058.391187	1777059287.174294	1777059287.174329	0
1777059319.548414	CgZXCBDVzwduvRmc1	172.30.123.103	46234	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000336	146.131.121.246	1777059234.714138	-1485092807.749988	1777059320.455355	1777059320.455368	0
1777059352.818442	CZtlMz1EvQj89S7Kad	172.30.123.103	54867	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000366	146.131.121.246	1777059234.714138	1734727665.506074	1777059353.717165	1777059353.717180	0
1777059386.083368	Cya2IO3a1fL75osNla	172.30.123.103	35826	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000397	146.131.121.246	1777059234.714138	1576519760.468669	1777059386.998871	1777059386.998896	0
1777059419.364470	C2TKk9MkLNYNsOO1a	172.30.123.103	50429	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000427	146.131.121.246	1777059234.714138	-1529097248.815968	1777059420.257486	1777059420.257501	0
1777059452.619271	C7S3vs4acx4sNvpbBe	172.30.123.103	35562	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000473	146.131.121.246	1777059234.714138	-1602862319.101898	1777059453.499459	1777059453.499476	0
1777059485.941268	CHHjQe1oZjPvH0qvtl	172.30.123.103	48083	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000504	146.131.121.246	1777059234.714138	-389994703.071508	1777059486.735733	1777059486.735745	0
1777059519.313775	Cyns7r4jEKzu7VsHUi	172.30.123.103	51590	185.125.190.56	123	4	4	2	1.000000	0.000000	0.005524	0.000534	146.131.121.246	1777059234.714138	-2.208354581482749e+09	1777059520.185461	1777059520.185475	0
